userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,66.15043640136719) (51,65.4227294921875)* (3768,65.3507080078125) (1394,64.4457015991211) (1713,64.39132690429688) (993,64.32386016845703) (1073,64.26799774169922) (187,64.22413635253906) (1836,64.13740539550781) (238,64.06130981445312) (1013,64.01664733886719) (880,63.98378372192383) (70,63.80134963989258)* (1014,63.77664566040039) (1098,63.73700714111328) (6930,63.67742919921875) (157,63.67721176147461) (1379,63.67655563354492) (997,63.663516998291016) (59,63.57740783691406)*
566: (959,69.032470703125) (163,68.36319732666016) (917,68.15045166015625) (1534,68.12690734863281) (159,68.1103286743164)* (233,68.08770751953125) (1104,67.81475067138672) (173,67.79875183105469) (1358,67.49095153808594) (1810,67.45332336425781) (1703,67.3922348022461) (7,67.38919067382812) (1366,67.33380126953125) (227,67.32020568847656)* (51,67.31600189208984) (1083,67.2662124633789) (861,67.21385192871094) (190,67.18415069580078) (854,67.16958618164062)* (1412,67.16891479492188)
567: (898,67.73309326171875) (1389,67.6654052734375)* (199,67.45050811767578)* (3258,67.44927215576172)* (223,67.44695281982422) (1633,67.43101501464844) (618,67.02506256103516)* (632,66.96422576904297) (2584,66.96123504638672) (615,66.87284088134766)* (3057,66.81381225585938) (170,66.7430648803711) (211,66.68927764892578)* (4118,66.5103530883789)* (204,66.45337677001953) (6229,66.45306396484375) (1239,66.3331298828125) (416,66.30604553222656) (1390,66.29615020751953) (419,66.28844451904297)
568: (58,63.083885192871094) (58,63.083885192871094) (67,62.92376708984375)* (67,62.92376708984375)* (227,62.27104568481445) (167,62.16496658325195) (3201,62.08965301513672) (1098,61.927833557128906) (1167,61.70843505859375) (72,61.62900161743164)* (72,61.62900161743164)* (1464,61.600738525390625) (985,61.514060974121094) (1062,61.508419036865234) (154,61.34675598144531) (157,61.250335693359375) (55,61.222679138183594) (2083,61.201969146728516) (429,61.069976806640625) (159,61.05092239379883)
569: (300,70.44744873046875)* (333,70.43919372558594) (1775,70.24683380126953) (498,70.23412322998047) (542,70.22756958007812) (291,69.87185668945312) (1556,69.84440612792969) (89,69.83876037597656)* (455,69.79859161376953) (342,69.75027465820312) (3332,69.6693344116211) (714,69.50164794921875) (2080,69.36251068115234) (1241,69.35424041748047) (1681,69.2546615600586) (344,69.0781478881836) (1771,68.98495483398438) (298,68.96896362304688)* (15155,68.94945526123047) (15156,68.92669677734375)
570: (2179,66.43584442138672) (475,65.85472106933594)* (278,65.31981658935547)* (3317,65.15825653076172) (330,65.12603759765625)* (1444,64.82678985595703) (2905,64.81832122802734) (5988,64.62752532958984) (1433,64.55432891845703) (3316,64.24027252197266) (2919,64.19895935058594) (8991,64.12773132324219) (468,64.12025451660156) (13303,64.11396026611328) (6288,64.09919738769531) (329,63.99249267578125) (484,63.97172927856445) (2923,63.827152252197266) (474,63.73455047607422) (527,63.710113525390625)*
571: (300,64.07035064697266)* (535,63.89521789550781) (302,63.84672164916992) (291,63.63972473144531) (296,63.416900634765625) (257,63.33336639404297) (310,63.30487823486328)* (301,63.2677116394043) (311,63.19457244873047) (466,63.13982009887695)* (352,63.056396484375) (548,63.030921936035156) (294,62.96485900878906) (298,62.878936767578125)* (906,62.847042083740234) (1934,62.72597885131836) (972,62.60155487060547) (265,62.580421447753906) (323,62.56187438964844) (328,62.47487258911133)
572: (55,68.71826171875)* (292,68.7167739868164)* (289,67.93035888671875)* (525,67.36479187011719) (485,67.10063171386719) (2521,66.84455108642578) (2083,66.7860336303711) (333,66.74606323242188) (310,66.5954360961914)* (301,66.52153015136719) (349,66.49925231933594) (291,66.40333557128906) (352,66.36856079101562)* (1580,66.3617935180664) (906,66.31495666503906)* (903,66.23754119873047) (296,66.16175842285156) (523,66.0877685546875)* (532,66.08164978027344) (285,66.05709838867188)
573: (267,69.5850830078125) (2247,69.47541809082031) (2919,69.29533386230469) (2226,69.13525390625)* (1544,68.8691177368164) (14343,68.8661117553711) (271,68.70293426513672) (6288,68.66643524169922) (3317,68.53482818603516) (10997,68.49606323242188) (527,68.3915023803711) (1641,67.82707214355469)* (2252,67.7793197631836) (474,67.77139282226562) (2923,67.7678451538086) (331,67.73060607910156) (4696,67.71578979492188) (157,67.70044708251953) (239,67.6775894165039) (2101,67.64932250976562)
574: (1681,67.10154724121094) (1186,66.15171813964844) (8728,65.99763488769531) (8732,65.84412384033203) (1672,65.83897399902344) (2080,65.67941284179688)* (4087,65.41004180908203) (412,65.27033233642578) (1689,64.94275665283203) (6480,64.94124603271484) (1046,64.88269805908203) (1866,64.81981658935547) (4850,64.77613067626953) (4375,64.67520904541016) (3376,64.65047454833984) (1855,64.60245513916016) (1406,64.57000732421875) (4823,64.54206085205078)* (6123,64.46471405029297) (220,64.4244155883789)*
575: (65,64.59844207763672) (65,64.59844207763672) (475,64.56367492675781)* (230,64.22787475585938) (295,64.17363739013672) (64,64.14752960205078) (64,64.14752960205078) (1713,64.04401397705078)* (227,63.991546630859375) (722,63.89896011352539) (229,63.895668029785156) (378,63.886207580566406) (377,63.84328842163086) (329,63.76136779785156) (907,63.73976135253906) (333,63.67672348022461) (903,63.63340377807617) (300,63.60906982421875) (292,63.588035583496094)* (302,63.58674240112305)
576: (7527,67.84342956542969) (3147,67.73869323730469) (3158,67.4664535522461) (5353,67.44440460205078) (12243,67.40809631347656) (13692,67.29148864746094) (65,67.1043701171875) (65,67.1043701171875) (154,66.93815612792969) (10912,66.74221801757812) (11754,66.60935974121094) (250,66.58750915527344) (220,66.54720306396484) (5891,66.51416015625) (72,66.43620300292969) (72,66.43620300292969) (331,66.40443420410156) (7015,66.30611419677734) (12257,66.25918579101562) (159,66.20404815673828)
577: (64,60.09598159790039) (64,60.09598159790039) (2616,59.93019104003906) (238,59.91886901855469)* (70,59.77972412109375) (1790,59.36661911010742) (14945,59.2877311706543) (190,59.235504150390625)* (54,59.103492736816406) (54,59.103492736816406) (65,59.09865188598633) (65,59.09865188598633) (173,58.8858528137207) (51,58.786991119384766)* (58,58.7821159362793) (58,58.7821159362793) (53,58.76606369018555) (53,58.76606369018555) (66,58.74261474609375) (66,58.74261474609375)
578: (1043,68.58659362792969)* (687,68.46370697021484)* (816,68.06289672851562)* (1198,67.85822296142578)* (1185,67.80171203613281) (691,67.72662353515625) (1040,67.64727783203125) (6614,67.57225799560547) (333,67.43547821044922) (2653,67.10132598876953) (1246,67.08849334716797) (89,67.0544204711914) (1188,67.01161193847656) (1038,67.01136779785156) (1201,66.993896484375) (2617,66.70390319824219)* (5958,66.66987609863281) (1180,66.6680908203125) (1047,66.61920166015625) (5950,66.61006164550781)
579: (12,75.51828002929688) (1281,75.04495239257812)* (1521,74.90467071533203) (2378,74.88191986083984) (11816,73.97958374023438) (4273,73.87940979003906) (370,73.75624084472656) (3997,73.75382995605469) (1260,73.71903991699219) (835,73.65643310546875) (2744,73.64761352539062)* (3806,73.63655090332031) (2143,73.41316223144531) (10091,73.39559936523438) (11814,73.33883666992188) (13726,73.24437713623047) (815,73.2232437133789) (1992,73.19718170166016) (2586,73.14994812011719) (4669,73.07255554199219)
580: (412,64.37784576416016) (190,64.04708862304688) (198,63.370601654052734) (1378,63.32544708251953) (3616,63.27896499633789) (154,63.25141143798828) (2580,63.19509506225586) (4196,63.12460708618164) (512,63.053985595703125)* (377,63.02677536010742) (229,63.01122283935547) (234,62.947750091552734) (220,62.94147872924805) (1380,62.881160736083984) (1091,62.8669548034668) (1116,62.74979019165039) (3341,62.69599151611328) (507,62.63555908203125) (4994,62.627235412597656) (6396,62.52180099487305)
581: (67,68.56150817871094)* (67,68.56150817871094)* (389,68.03544616699219) (14343,67.96974182128906) (913,67.90138244628906) (959,67.84209442138672) (360,67.43201446533203) (89,67.22761535644531)* (1244,67.22579956054688) (176,67.21786499023438) (265,67.21702575683594)* (455,67.18708801269531) (349,67.10313415527344) (77,67.07006072998047) (77,67.07006072998047) (285,67.06597137451172) (1464,66.95860290527344) (10997,66.94326782226562) (258,66.92950439453125) (301,66.8702392578125)
582: (825,71.0057601928711) (2586,70.52272033691406)* (1541,70.50048828125)* (809,70.17198944091797) (815,69.67288208007812)* (5667,69.59345245361328) (953,69.5924301147461) (4166,69.56641387939453) (2200,69.53044891357422) (2621,69.4958267211914) (5126,69.3904037475586) (2203,69.34217834472656) (816,69.09823608398438)* (2204,69.03902435302734) (785,69.02389526367188) (2850,69.00601196289062) (1100,68.9979248046875) (2429,68.96524047851562) (4934,68.88033294677734) (3997,68.86119842529297)*
583: (1191,71.92925262451172) (500,71.79132080078125) (486,71.77119445800781)* (209,71.56786346435547) (377,71.46527099609375) (1179,71.34679412841797) (3027,71.19595336914062) (808,71.16441345214844)* (1181,71.15885162353516)* (1541,71.09086608886719)* (540,71.02458953857422) (1044,71.00394439697266)* (830,70.9376449584961) (1186,70.93567657470703) (412,70.92557525634766) (1185,70.89849853515625) (1091,70.8353500366211) (501,70.82672119140625) (488,70.72474670410156) (1672,70.69227600097656)
584: (157,69.5682601928711) (575,69.2435302734375) (257,69.22562408447266) (8282,68.87381744384766) (1694,68.84800720214844) (67,68.83816528320312) (67,68.83816528320312) (251,68.68206787109375) (295,68.66183471679688) (1427,68.57552337646484) (913,68.40886688232422) (455,68.35313415527344) (265,68.22746276855469) (2442,68.18243408203125) (889,68.08000183105469) (289,68.07176208496094) (9348,68.04208374023438) (2047,68.02220153808594) (89,68.00507354736328) (261,67.95856475830078)
585: (533,60.1263542175293) (182,60.09759521484375) (155,60.052467346191406) (5615,60.00613021850586) (230,59.94892120361328) (511,59.716800689697266) (157,59.661109924316406) (1092,59.64821243286133) (7183,59.37864685058594) (88,59.3676872253418) (5845,59.33561706542969) (2339,59.29233169555664) (6128,59.277549743652344) (377,59.166011810302734) (1377,59.148582458496094) (72,59.12787628173828) (72,59.12787628173828) (959,59.106178283691406) (229,59.08734893798828) (1375,59.08643341064453)
586: (841,67.39362335205078) (917,67.29476928710938) (707,66.349365234375) (957,66.23946380615234) (9916,66.12056732177734) (4182,65.99406433105469) (946,65.94203186035156) (6,65.87969970703125) (726,65.70377349853516) (13211,65.69522094726562) (710,65.68798065185547) (1132,65.58025360107422) (198,65.5639877319336) (843,65.54098510742188) (920,65.51982116699219) (1339,65.4437484741211) (2966,65.3733901977539) (12,65.36602020263672)* (3472,65.3458251953125) (383,65.24285888671875)
587: (808,63.09943389892578) (707,62.77982711791992) (488,62.58076858520508) (978,62.39723205566406) (1145,62.192325592041016) (497,62.151851654052734) (489,61.97956466674805) (966,61.961212158203125) (1351,61.908973693847656) (1672,61.89368438720703) (5239,61.869903564453125) (412,61.79354476928711) (830,61.787269592285156) (2845,61.767574310302734) (517,61.70839309692383)* (5244,61.682804107666016) (2352,61.64552688598633) (230,61.61761474609375) (2836,61.4566764831543) (472,61.44864273071289)
589: (333,65.48611450195312) (321,65.10704040527344) (295,64.73820495605469)* (325,64.50056457519531)* (681,64.48452758789062) (686,64.46363067626953)* (306,64.4271240234375) (464,64.3642349243164) (291,64.14668273925781) (679,64.08747863769531) (793,64.04224395751953) (304,64.03923797607422) (471,63.958065032958984) (4260,63.948814392089844) (342,63.719932556152344) (1459,63.709346771240234) (302,63.70616149902344) (257,63.68938446044922) (691,63.64426803588867) (4811,63.60987091064453)
590: (4474,67.0334701538086) (344,66.79485321044922) (321,66.51236724853516) (464,66.43028259277344)* (2080,65.81800079345703) (681,65.80368041992188) (1447,65.51280212402344) (325,65.33324432373047) (544,64.88521575927734) (295,64.80731964111328) (475,64.74397277832031)* (291,64.71875) (329,64.63583374023438) (1047,64.59146881103516) (646,64.54280853271484) (469,64.53187561035156) (324,64.52132415771484) (1042,64.51847076416016) (1246,64.4317855834961) (1043,64.38512420654297)
592: (157,70.42479705810547)* (378,70.06404113769531) (518,69.78944396972656) (930,69.77054595947266) (959,69.6446533203125) (377,69.48697662353516) (63,69.29448699951172) (63,69.29448699951172) (1705,69.08419036865234) (289,69.00038146972656) (295,68.9601058959961) (389,68.87855529785156) (475,68.83025360107422) (972,68.79412841796875) (707,68.6005859375) (302,68.54305267333984) (77,68.45551300048828) (77,68.45551300048828) (407,68.44095611572266) (917,68.42474365234375)
593: (2439,70.56615447998047) (1447,69.9731674194336) (681,69.87236022949219)* (356,69.12886810302734) (325,69.05825805664062) (4474,69.0267562866211) (1054,68.97425079345703) (289,68.90709686279297) (5267,68.82828521728516) (8357,68.5056381225586) (646,68.3866195678711) (1698,68.32825469970703)* (9849,68.3177490234375) (1458,68.30838775634766) (1453,68.25241088867188) (4811,68.22372436523438) (1429,68.17115783691406) (89,68.06146240234375) (1459,68.0534896850586) (1430,68.04937744140625)
594: (230,62.57025909423828) (1044,62.548011779785156)* (412,62.0109977722168) (982,61.8785285949707) (808,61.73957824707031) (978,61.62946701049805) (517,61.587772369384766) (498,61.56507110595703) (2595,61.398136138916016) (614,61.39380645751953) (1873,61.360321044921875) (209,61.35543441772461)* (966,61.318973541259766) (2346,61.31566619873047) (917,61.236759185791016) (1351,61.22587966918945) (1116,61.212440490722656)* (1145,61.21151351928711)* (488,61.19632339477539)* (500,61.15902328491211)
595: (917,73.27945709228516)* (841,72.81510162353516)* (918,71.98711395263672)* (1360,71.68986511230469) (710,71.55475616455078) (957,70.943115234375)* (954,70.93567657470703)* (707,70.85916137695312)* (956,70.67414855957031)* (923,70.62117767333984)* (953,70.32734680175781)* (1369,70.22563934326172)* (1350,70.10171508789062) (949,70.09685516357422) (1372,70.05516815185547) (2342,70.02507781982422) (1342,69.9901351928711) (15,69.92506408691406) (3470,69.88507843017578) (2787,69.726806640625)
596: (59,62.383262634277344)* (2938,62.004878997802734)* (72,61.804847717285156)* (72,61.804847717285156)* (1878,61.67781448364258) (997,61.5958251953125) (159,61.37528991699219)* (99,61.2880859375) (193,61.26791763305664) (875,61.22696304321289)* (959,61.107994079589844) (3201,60.99149703979492) (3739,60.926429748535156) (874,60.897483825683594) (1892,60.80235290527344) (1013,60.794227600097656) (1079,60.714134216308594) (3451,60.59650421142578) (3441,60.48512649536133) (98,60.35481643676758)
598: (697,68.575927734375) (5768,68.32443237304688) (362,67.99658966064453) (300,67.92955017089844)* (680,67.77349853515625) (548,67.75018310546875) (378,67.7061538696289) (498,67.69595336914062)* (689,67.66648864746094) (302,67.64117431640625) (1377,67.61968231201172) (291,67.58281707763672) (71,67.56664276123047) (71,67.56664276123047) (423,67.4925537109375) (972,67.4729232788086) (65,67.4437255859375) (65,67.4437255859375) (67,67.39940643310547) (67,67.39940643310547)
601: (2308,70.1578598022461) (2952,69.72119903564453) (2298,69.1751708984375) (8383,69.15652465820312) (1136,68.95773315429688) (2300,68.93014526367188) (14391,68.69834899902344) (13502,68.35389709472656) (4928,68.24231719970703) (73,68.16043853759766) (73,68.16043853759766) (8230,67.76020812988281) (2338,67.41344451904297) (2339,67.38172912597656) (13503,67.3495864868164) (9555,67.3053970336914) (2317,66.8921127319336) (13700,66.80786895751953) (1790,66.7830810546875) (9353,66.76470947265625)
602: (977,68.53662109375) (9122,67.34590148925781) (6773,67.0162124633789) (9649,66.97665405273438) (512,66.94676208496094) (6906,66.8156967163086) (3341,66.7895736694336) (1858,66.6914291381836) (964,66.65765380859375) (3705,66.65094757080078) (1216,66.50117492675781) (3616,66.47813415527344) (4779,66.35467529296875) (11979,66.32250213623047) (2572,66.32228088378906) (1418,66.2862548828125) (2643,66.12899780273438) (2573,66.09716796875) (632,65.97348022460938) (605,65.85546112060547)
603: (233,64.3267593383789) (154,63.8284797668457) (173,63.6944465637207) (162,63.39200210571289) (2580,63.18875503540039) (159,62.93569564819336) (3411,62.91719055175781) (170,62.69440841674805) (1075,62.67225646972656) (1376,62.46628189086914) (210,62.434532165527344) (65,62.32774353027344) (65,62.32774353027344) (4255,62.27531051635742) (441,62.27137756347656) (436,62.25973129272461) (225,62.22826385498047) (234,62.22666549682617) (429,62.13545608520508) (964,62.133216857910156)
604: (89,68.41739654541016)* (289,68.05794525146484)* (157,68.02582550048828) (302,67.78949737548828)* (294,67.51143646240234) (288,67.4288330078125)* (701,67.35904693603516)* (265,67.357177734375)* (300,67.1824951171875)* (349,67.17355346679688)* (251,66.91496276855469) (310,66.84479522705078)* (253,66.79554748535156) (2022,66.75453186035156) (340,66.46417999267578) (180,66.42774200439453) (972,66.4113540649414) (1464,66.37173461914062) (285,66.366455078125) (161,66.3206558227539)
