userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (51,11.09520149230957)* (1001,9.295970916748047) (1098,8.181228637695312) (238,8.147696495056152) (1073,8.05726146697998) (59,7.995640754699707)* (1013,7.671652793884277) (997,7.544815540313721) (4308,7.404715061187744) (173,7.377686500549316) (998,7.356198310852051) (157,6.83020544052124) (993,6.710125923156738) (1014,6.702834606170654) (159,6.542559623718262) (3281,6.453182220458984) (599,6.35756254196167) (1062,6.344254493713379) (511,6.320759296417236) (187,6.319375038146973)
640: (227,30.359228134155273)* (917,30.180158615112305) (707,21.057043075561523) (1358,18.850345611572266) (1249,18.43190574645996) (212,15.482820510864258)* (1639,13.800243377685547) (841,13.646408081054688) (2346,13.485719680786133) (951,13.204459190368652) (511,12.672200202941895) (718,12.577441215515137) (1513,12.379632949829102) (234,12.16897964477539) (176,11.851844787597656) (2787,11.827127456665039)* (724,11.732980728149414) (614,11.644411087036133)* (733,11.538739204406738) (1360,11.466285705566406)
641: (498,19.325328826904297) (89,16.353248596191406) (300,14.848142623901367) (289,14.161962509155273)* (1470,13.55848503112793) (680,13.41419792175293) (548,13.11762809753418) (471,13.100829124450684) (65,12.41169548034668) (65,12.41169548034668) (486,12.273026466369629) (362,12.098517417907715) (191,12.088703155517578) (704,11.928775787353516) (190,11.818445205688477)* (693,11.749914169311523) (481,11.727396011352539)* (701,11.675455093383789) (342,11.656270980834961) (344,11.647445678710938)
642: (610,12.234184265136719) (163,10.732665061950684) (565,9.998608589172363)* (992,9.775144577026367) (8427,9.328779220581055) (3024,9.278288841247559) (969,9.189577102661133) (603,9.155296325683594) (7056,9.068757057189941)* (583,8.997446060180664)* (8110,8.937601089477539) (1422,8.85283374786377) (8454,8.84595775604248) (5348,8.820245742797852) (5346,8.817903518676758) (1743,8.586261749267578) (582,8.4951810836792) (2324,8.451769828796387) (5327,8.380498886108398) (13502,8.182405471801758)
643: (154,12.563490867614746) (227,12.165284156799316) (599,8.835537910461426)* (159,8.579549789428711) (72,8.261975288391113) (72,8.261975288391113) (1098,7.802141189575195) (67,7.406730651855469) (67,7.406730651855469) (441,7.193113803863525) (229,6.792070388793945) (59,6.633660316467285) (418,6.530455112457275) (65,6.466736793518066) (65,6.466736793518066) (1167,6.167092323303223) (203,5.7957234382629395) (3280,5.670042037963867) (2938,5.650454521179199) (238,5.650407791137695)
644: (207,11.756691932678223) (65,10.835677146911621)* (65,10.835677146911621)* (159,10.2772216796875) (163,9.810948371887207)* (225,9.779083251953125) (429,9.733180046081543)* (173,9.500049591064453) (599,8.943525314331055) (228,8.843755722045898) (1090,8.826473236083984) (203,8.65854263305664) (81,8.577831268310547) (206,8.325360298156738) (1400,8.32288646697998) (88,8.21523666381836) (511,8.151856422424316) (424,8.059783935546875) (220,7.902683258056641) (1512,7.868839263916016)
645: (1740,17.020082473754883) (1464,16.538753509521484) (1772,14.62200927734375) (4920,14.60202407836914) (67,14.358170509338379) (67,14.358170509338379) (641,14.07748031616211) (6733,13.689437866210938) (157,13.281978607177734) (3749,12.935680389404297) (9348,12.827892303466797) (6739,12.592658042907715) (2051,12.573196411132812) (1469,12.388678550720215) (4600,12.282513618469238) (389,11.902493476867676) (910,11.855233192443848) (3065,11.771337509155273) (3832,11.679889678955078) (4361,11.492573738098145)
646: (289,19.672332763671875)* (295,16.91155433654785)* (498,12.746283531188965)* (291,12.090361595153809) (325,12.047704696655273)* (257,11.912814140319824) (908,11.810249328613281) (349,11.28974723815918) (290,11.18178653717041) (802,10.841249465942383) (1453,10.838890075683594) (543,10.815210342407227) (318,10.796323776245117) (523,10.792362213134766) (320,10.60224723815918) (4814,10.513406753540039) (646,10.511549949645996) (2020,10.467968940734863) (544,10.456932067871094) (327,10.428776741027832)*
647: (154,20.090991973876953)* (227,13.250875473022461) (429,9.98039436340332)* (599,9.653133392333984) (622,9.23284912109375) (1627,8.457162857055664) (1964,7.997925758361816) (1504,7.65593957901001)* (416,7.600054740905762) (440,7.540719509124756) (615,7.268344402313232) (612,7.041766166687012) (629,6.926419258117676) (757,6.921642303466797) (1167,6.8680219650268555) (197,6.8658552169799805) (163,6.817370414733887) (2139,6.80765438079834) (206,6.791812896728516) (199,6.776180267333984)
649: (841,17.401084899902344) (1672,15.566520690917969) (978,14.432019233703613) (503,14.406302452087402)* (808,14.349621772766113)* (517,14.135347366333008) (498,14.06921672821045) (1180,14.044352531433105) (706,13.999155044555664) (1044,13.892561912536621) (923,13.796091079711914) (488,13.569709777832031) (813,13.567667961120605) (1358,13.530977249145508)* (1360,13.418193817138672) (1131,13.307774543762207) (816,13.299945831298828) (710,13.224520683288574) (830,13.20948600769043) (497,12.990692138671875)
650: (173,11.845479965209961) (89,10.599014282226562)* (498,10.166549682617188)* (65,9.958948135375977) (65,9.958948135375977) (378,9.412099838256836) (7,8.729423522949219) (333,8.584030151367188) (704,8.123163223266602) (230,7.975149154663086) (1379,7.905527591705322) (300,7.823856353759766) (1104,7.817807197570801) (972,7.780721187591553) (518,7.6127800941467285) (209,7.5621161460876465) (533,7.526001453399658) (191,7.505474090576172) (306,7.441400051116943) (182,7.419045925140381)
651: (67,17.041847229003906)* (67,17.041847229003906)* (289,11.645364761352539)* (89,11.429521560668945)* (292,9.310260772705078) (257,9.197575569152832)* (535,9.055075645446777) (285,8.919026374816895) (58,8.813579559326172) (58,8.813579559326172) (167,8.677505493164062) (302,8.35904312133789) (251,8.327380180358887) (301,8.266339302062988) (485,8.226978302001953) (1001,8.043184280395508) (296,8.036456108093262) (3500,8.031292915344238) (900,7.995051383972168) (601,7.930439472198486)
652: (1131,10.334742546081543)* (487,9.983814239501953) (173,9.040016174316406) (152,8.661455154418945) (45,8.501297950744629)* (978,7.765944004058838) (198,7.40460205078125)* (162,7.387214183807373) (854,7.275864601135254) (1044,7.234129905700684)* (370,7.17843770980835) (964,7.082258224487305) (506,6.992101669311523) (190,6.984522342681885) (504,6.701096057891846) (1295,6.638678550720215) (1099,6.531994819641113) (1914,6.49241828918457) (450,6.469394683837891) (486,6.423578262329102)
654: (72,10.29785442352295) (72,10.29785442352295) (227,8.795970916748047) (917,8.20760440826416) (868,7.2978692054748535) (190,6.806341171264648)* (220,6.633443832397461) (234,6.559927940368652) (1104,6.538232326507568) (706,6.336057186126709) (198,6.296142578125) (1249,6.2198028564453125) (1244,6.101608753204346) (51,6.043021202087402) (7,5.975606918334961) (718,5.968453407287598) (1079,5.879826545715332) (173,5.87361478805542) (475,5.692442893981934) (1412,5.652408123016357)
655: (2179,17.471872329711914) (278,17.131324768066406) (227,14.035419464111328) (89,14.02980899810791) (289,12.893346786499023) (300,12.523301124572754) (333,12.463568687438965) (292,11.555355072021484) (306,11.132427215576172) (466,10.265578269958496) (220,10.030150413513184) (498,9.72096061706543) (157,9.65323543548584) (1979,9.601341247558594) (67,9.533604621887207) (67,9.533604621887207) (65,9.522615432739258) (65,9.522615432739258) (267,9.23729133605957) (2902,9.195226669311523)
656: (959,13.936259269714355) (163,13.08173942565918) (917,11.344378471374512) (67,10.675607681274414) (67,10.675607681274414) (511,9.77772331237793) (190,9.192755699157715) (877,9.100099563598633) (4126,8.406754493713379) (1001,8.380314826965332) (187,8.370014190673828) (868,8.365464210510254) (1104,8.32217788696289) (2044,8.316734313964844) (1892,8.09220027923584) (86,7.970206260681152) (3966,7.962831974029541) (2183,7.798171043395996) (1249,7.623124599456787) (2936,7.47792911529541)*
657: (190,22.183181762695312)* (3046,19.556869506835938)* (72,18.97860336303711) (72,18.97860336303711) (377,18.68320083618164)* (487,17.837949752807617) (498,16.81772232055664) (198,16.81081771850586) (173,16.303783416748047) (154,16.295238494873047) (65,16.24575424194336) (65,16.24575424194336) (45,16.091541290283203) (390,15.535216331481934) (3868,15.18384838104248) (7,14.654598236083984)* (460,14.571287155151367)* (174,14.553691864013672) (1104,14.399267196655273) (1788,14.126079559326172)
658: (173,8.557052612304688) (159,7.837746620178223) (59,7.758105278015137) (229,7.483279228210449) (238,7.20720100402832) (599,7.100977420806885) (429,6.718102931976318) (1098,6.6951904296875) (511,6.664707183837891) (70,6.4080400466918945) (190,6.389988899230957) (441,6.152983665466309) (81,5.907539367675781) (53,5.895873069763184) (53,5.895873069763184) (3201,5.871038436889648) (993,5.760900497436523) (1073,5.7063703536987305) (997,5.688616752624512) (1075,5.583019256591797)
659: (89,13.80426025390625) (289,12.875275611877441)* (288,12.111989974975586)* (295,12.006792068481445) (300,10.776861190795898) (333,10.371969223022461) (701,10.360563278198242) (227,10.120731353759766) (157,9.158931732177734) (302,9.084272384643555) (331,9.081605911254883) (468,9.038850784301758) (306,8.96666145324707) (475,8.827251434326172) (55,8.649234771728516)* (330,8.532825469970703) (466,8.349706649780273) (1613,8.180126190185547) (679,7.967635154724121) (907,7.794045448303223)
660: (2044,16.900636672973633) (641,16.616037368774414) (360,14.511680603027344) (279,14.065287590026855) (3466,13.933368682861328) (2054,13.777034759521484) (258,13.310258865356445) (265,13.300833702087402) (375,13.258045196533203) (374,13.078657150268555) (251,12.813937187194824) (157,12.593160629272461) (7846,12.354120254516602) (241,12.277782440185547) (1443,12.269028663635254) (8372,12.244001388549805) (478,12.23164176940918) (356,12.225095748901367) (2455,12.182741165161133) (2454,12.130714416503906)
661: (603,18.9119815826416) (2605,16.485309600830078) (2811,15.095995903015137) (969,14.645917892456055) (2896,14.556750297546387) (2702,14.367382049560547) (583,14.157974243164062) (581,13.834028244018555) (7021,13.824774742126465) (2699,13.478918075561523) (744,13.398667335510254) (748,13.14723014831543) (7056,13.017627716064453) (4271,12.958890914916992) (8123,12.929122924804688) (2952,12.769638061523438) (6676,12.702387809753418) (5346,12.63134765625) (6654,12.629768371582031) (8127,12.54175090789795)
662: (498,15.97730827331543) (333,13.211109161376953)* (65,12.882667541503906)* (65,12.882667541503906)* (548,11.934982299804688) (691,11.790706634521484) (89,11.780223846435547) (324,11.53738784790039) (1047,11.515320777893066) (1043,11.481264114379883) (680,11.178192138671875) (1045,11.06833267211914) (471,10.83406925201416) (1198,10.78088092803955) (470,10.749947547912598) (217,10.744836807250977) (679,10.715350151062012)* (230,10.390806198120117) (1186,10.350996971130371) (229,10.321287155151367)
663: (367,17.648353576660156) (2179,15.111165046691895) (1613,14.834271430969238) (2094,14.714883804321289) (330,14.608271598815918) (2226,14.528316497802734) (2102,13.89913558959961) (2092,13.53663444519043) (356,13.49948787689209) (6626,13.445823669433594) (2439,13.373382568359375) (2097,13.366683959960938) (2453,12.996833801269531) (360,12.987754821777344) (399,12.720344543457031) (468,12.650247573852539) (2455,12.646341323852539) (2104,12.612932205200195) (279,12.348374366760254) (267,12.269652366638184)
664: (217,7.4664530754089355) (429,7.367812156677246) (2415,7.2027692794799805) (233,7.059445858001709) (441,6.949443340301514) (629,6.8109564781188965) (3411,6.661299705505371) (964,6.611313819885254) (197,6.582564353942871) (1957,6.433774471282959) (440,6.424383163452148)* (199,6.351587295532227) (1964,6.349245071411133) (1947,6.312857627868652) (1098,6.295820236206055) (238,6.271088123321533) (416,6.1683125495910645) (1131,6.1648759841918945) (615,6.155053615570068) (84,6.0324859619140625)
665: (227,18.023984909057617) (190,16.510000228881836)* (51,12.066169738769531) (65,11.58984661102295)* (65,11.58984661102295)* (163,11.150166511535645) (599,10.742730140686035) (67,10.551121711730957) (67,10.551121711730957) (959,10.21497917175293) (234,9.622456550598145)* (157,9.215832710266113) (868,8.778167724609375) (59,8.048219680786133)* (220,8.003186225891113) (228,7.882916450500488) (1104,7.6649627685546875) (203,7.409664154052734)* (187,7.362457275390625) (89,7.280858039855957)
666: (72,12.067633628845215)* (72,12.067633628845215)* (51,7.92348051071167) (599,7.888329982757568) (159,7.259084224700928)* (429,7.062464714050293) (154,7.0070343017578125) (163,6.733245849609375) (59,6.24300479888916) (441,6.183352470397949)* (238,5.9867730140686035) (874,5.586171627044678) (1131,5.528415679931641) (2938,5.49519157409668) (3281,5.48653507232666) (233,5.334096431732178)* (1083,5.248623847961426) (173,5.209966659545898) (1013,5.183948516845703) (715,5.136298179626465)
667: (289,17.138944625854492)* (300,14.911300659179688)* (461,10.265581130981445)* (55,9.942784309387207) (349,9.933601379394531)* (291,9.521856307983398)* (475,9.145779609680176) (299,9.110832214355469) (327,8.8733491897583) (679,8.784067153930664) (543,8.67519474029541) (157,8.65227222442627)* (310,8.544857025146484) (908,8.435670852661133) (290,8.409574508666992) (468,8.222944259643555)* (294,8.09033203125) (344,8.06637954711914)* (331,8.060945510864258) (1042,7.998714923858643)
668: (227,22.33004379272461) (707,21.119609832763672)* (498,20.88620376586914)* (982,18.294788360595703) (198,17.41351318359375) (536,17.07318115234375) (2352,16.937231063842773) (234,16.814973831176758) (1186,16.681007385253906)* (714,16.677547454833984)* (966,16.536151885986328) (1866,16.506576538085938) (1412,16.42445182800293) (481,16.42354965209961) (1180,15.48437213897705) (472,15.421165466308594) (488,15.298263549804688) (333,15.25374698638916) (499,15.079460144042969) (614,15.001843452453613)
669: (89,15.199947357177734)* (1043,13.546634674072266) (701,12.47643756866455) (292,12.42690658569336) (295,12.271315574645996) (377,12.062816619873047) (680,11.998222351074219) (471,11.932119369506836)* (1180,11.697616577148438) (1047,11.49333381652832) (687,11.471284866333008) (464,11.454244613647461) (324,11.368019104003906) (693,11.320385932922363) (536,11.269651412963867) (291,11.26881217956543) (1034,11.220670700073242) (5749,11.185497283935547) (302,11.089822769165039) (486,11.028274536132812)*
670: (227,11.752138137817383) (526,10.124496459960938) (548,9.997668266296387) (67,9.979126930236816) (67,9.979126930236816) (89,9.94740104675293) (228,9.69986343383789)* (362,9.418611526489258) (689,9.321468353271484) (532,9.064515113830566) (1098,9.009332656860352) (1609,8.77688217163086) (3200,8.732780456542969) (4704,8.605719566345215) (690,8.532389640808105) (1375,8.521377563476562) (316,8.317039489746094) (58,7.921089172363281) (58,7.921089172363281) (2277,7.906632423400879)
671: (289,16.889507293701172) (288,15.676231384277344) (498,14.522662162780762) (461,14.428930282592773) (701,14.070852279663086) (295,13.79364013671875) (793,13.462459564208984) (386,13.141206741333008) (466,13.130492210388184) (292,13.066354751586914) (2094,12.875082015991211) (468,12.711320877075195) (1684,12.494733810424805) (344,12.449904441833496) (1453,12.309922218322754) (797,12.301942825317383) (1054,12.272058486938477) (1698,12.245035171508789) (257,12.171762466430664) (4879,12.142559051513672)
672: (498,19.06043815612793) (779,17.094757080078125) (198,16.972835540771484) (377,16.48111915588379) (500,16.301311492919922) (2850,16.046493530273438) (1186,15.675347328186035)* (217,15.324357986450195) (813,15.2000150680542) (475,14.934410095214844) (830,14.914668083190918) (1541,14.85712718963623) (768,14.778646469116211) (2661,14.657045364379883) (488,14.504358291625977) (1853,14.22043514251709) (230,14.190101623535156) (4262,14.187480926513672) (507,14.139899253845215) (537,13.919478416442871)
673: (227,19.03157615661621) (3466,16.525394439697266) (230,16.0389404296875) (4177,15.923195838928223) (3749,15.816856384277344)* (3928,15.430288314819336) (498,15.427641868591309) (1186,15.404574394226074) (3078,15.255401611328125)* (1672,15.0823974609375)* (714,15.045955657958984) (1105,14.98335075378418) (2352,14.800283432006836) (1866,14.799493789672852) (366,14.420995712280273)* (2346,14.376648902893066) (4361,14.268333435058594) (439,14.246185302734375) (481,14.15206527709961) (198,13.956561088562012)
