userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,59.14292907714844) (51,58.929534912109375)* (1073,58.370018005371094) (3501,57.9581413269043) (1098,57.845367431640625) (1892,57.84344482421875) (238,57.78467559814453) (187,57.74797821044922) (1014,57.695648193359375) (6930,57.506004333496094) (157,57.48530197143555) (3201,57.45361328125) (70,57.34080505371094)* (155,57.183284759521484) (3768,57.1724967956543) (3992,57.14705276489258) (993,57.117950439453125) (1072,57.10118103027344) (1399,57.06779098510742) (59,57.059383392333984)*
571: (300,52.90992736816406)* (257,52.71052551269531) (302,52.703086853027344) (157,52.69280242919922) (466,52.622947692871094)* (306,52.60237503051758)* (310,52.575836181640625)* (161,52.41055679321289) (296,52.38756561279297) (291,52.3807258605957) (906,52.372886657714844) (294,52.249847412109375) (523,52.24128723144531) (265,52.112152099609375) (461,52.0568962097168) (972,51.99081039428711) (352,51.89475631713867) (535,51.8594970703125) (301,51.85873794555664) (328,51.73086166381836)
572: (55,55.536842346191406)* (292,55.35520935058594)* (289,55.22758865356445)* (532,54.95139694213867) (2521,54.945980072021484) (906,54.65818786621094)* (333,54.529266357421875) (291,54.358482360839844) (296,54.30097579956055) (548,54.244163513183594)* (689,54.15926742553711) (525,54.13346481323242) (310,54.12186813354492)* (301,54.082252502441406) (349,54.01064682006836) (1243,53.971378326416016) (690,53.924095153808594) (323,53.880985260009766) (4707,53.84840774536133) (97,53.84820556640625)*
573: (1433,50.90287399291992) (2919,50.54787826538086) (3317,50.45631408691406) (7766,50.434383392333984) (2923,50.37884521484375) (267,50.283119201660156) (1641,50.226497650146484)* (1285,50.21800994873047) (527,50.18386459350586) (2236,50.12077331542969) (331,50.054298400878906) (1009,50.04732894897461) (2247,49.938018798828125) (2226,49.87918472290039)* (1620,49.77503204345703) (5988,49.631072998046875) (4713,49.601112365722656) (1448,49.58081817626953) (468,49.56571960449219) (3318,49.55917739868164)
574: (932,57.949100494384766) (1681,57.8245964050293) (412,57.725399017333984) (1186,57.57704544067383) (1672,57.43830108642578) (472,57.31864547729492) (1406,57.076473236083984) (3384,57.068477630615234) (6480,57.050750732421875) (4823,56.989463806152344)* (2986,56.98727035522461) (8728,56.986507415771484) (2346,56.984092712402344) (1659,56.98302459716797) (1545,56.87896728515625) (9856,56.861183166503906) (1809,56.82038497924805) (4473,56.776546478271484) (4850,56.611270904541016) (3376,56.608673095703125)
575: (173,54.86402893066406) (377,54.78583908081055) (65,54.7660026550293) (65,54.7660026550293) (475,54.74916076660156)* (55,54.46403884887695) (295,54.4176025390625) (56,54.38322830200195) (56,54.38322830200195) (292,54.37453079223633)* (300,54.226261138916016) (302,54.218631744384766) (7,54.17919921875)* (329,54.13172912597656) (1104,54.12210464477539) (378,54.11687469482422) (227,54.02846145629883) (310,53.99991989135742) (229,53.96961975097656) (333,53.94612121582031)
576: (3158,55.5704460144043) (9585,55.14323806762695) (57,54.63187026977539) (6588,54.069114685058594) (1801,53.97737121582031) (1148,53.96258544921875) (5192,53.9256591796875) (1826,53.89070510864258) (750,53.692264556884766) (3299,53.6241455078125) (5515,53.5870246887207) (7119,53.291202545166016) (748,53.25965118408203) (5358,53.11353302001953) (7695,53.11058044433594) (13416,53.09832763671875) (6004,53.07289505004883) (80,53.0291748046875) (5181,52.98698425292969) (10628,52.935245513916016)
577: (238,61.34983825683594)* (64,60.440818786621094) (64,60.440818786621094) (53,60.17236328125) (53,60.17236328125) (54,60.13864517211914) (54,60.13864517211914) (52,59.9757080078125) (52,59.9757080078125) (70,59.876060485839844) (58,59.5224494934082) (58,59.5224494934082) (2616,59.38688659667969) (1073,59.34938430786133)* (51,59.342411041259766)* (599,59.19696807861328) (603,59.185787200927734) (1001,58.94892883300781) (5237,58.89832305908203) (1156,58.88015365600586)
578: (1201,50.800018310546875) (691,50.200889587402344) (289,50.049617767333984) (333,50.01822280883789) (1043,49.88364791870117)* (89,49.87813186645508) (687,49.87113952636719)* (1198,49.602638244628906)* (481,49.571075439453125) (403,49.50901412963867) (2977,49.361263275146484) (704,49.25608444213867) (325,49.206214904785156)* (288,49.17953109741211) (499,49.14829635620117) (680,49.103904724121094) (682,49.075416564941406) (1684,49.04278564453125) (1189,49.03170394897461) (1047,48.963478088378906)
579: (12,53.6132698059082) (1281,52.46491622924805)* (370,51.817264556884766) (815,51.78466033935547) (4271,51.729461669921875) (2378,51.721927642822266) (4268,51.69984817504883) (824,51.20973205566406) (3806,51.20821762084961) (2172,51.19004440307617) (1521,51.14812469482422) (812,51.13367462158203) (4182,51.12434387207031) (4971,51.08808135986328) (1260,51.07731628417969) (4612,51.03627395629883) (188,51.00628662109375) (2971,50.921993255615234) (2744,50.899688720703125)* (2143,50.89889907836914)
580: (190,55.15129852294922) (412,54.843544006347656) (198,54.7288703918457) (1116,54.43035125732422) (512,54.4251708984375)* (1206,54.388851165771484) (234,54.35115051269531) (227,54.26500701904297) (154,54.226016998291016) (1645,54.17478561401367) (383,54.11235046386719) (220,54.04351806640625) (207,54.033538818359375) (45,54.033023834228516) (4821,53.830448150634766) (1186,53.759986877441406) (173,53.753570556640625) (229,53.72110366821289) (1191,53.68545150756836) (377,53.67531967163086)
581: (67,56.09231185913086)* (67,56.09231185913086)* (89,54.79623031616211)* (378,54.692230224609375) (389,54.58461380004883) (955,54.46564483642578) (518,54.4506950378418) (1114,54.45027542114258) (959,54.17375946044922) (2044,54.15627670288086) (930,54.10165786743164) (1601,54.050628662109375) (77,53.99608612060547) (77,53.99608612060547) (180,53.99038314819336) (727,53.926963806152344) (1705,53.917415618896484) (641,53.91670227050781) (8853,53.907630920410156) (285,53.87765121459961)
582: (1541,48.63601303100586)* (815,47.75164031982422)* (825,47.40733337402344) (2200,47.37601089477539) (1188,46.996856689453125) (2429,46.880706787109375) (1678,46.74288558959961) (2850,46.59983444213867) (4774,46.55731201171875) (842,46.48464584350586)* (816,46.467498779296875)* (503,46.368431091308594) (2847,46.356178283691406) (2204,46.30194091796875) (4166,46.19082260131836) (827,46.16136932373047) (4167,46.13436508178711) (3807,46.12976837158203) (8462,46.113712310791016) (1853,46.1021842956543)
583: (1179,51.94772720336914) (486,51.923370361328125)* (45,51.80668640136719) (1541,51.69729232788086)* (1091,51.508148193359375) (377,51.50606155395508) (209,51.457698822021484) (1191,51.196109771728516) (540,51.06827926635742) (500,50.978641510009766) (2432,50.909915924072266) (808,50.88591766357422)* (2150,50.86572265625) (487,50.826717376708984) (497,50.70878219604492) (1181,50.57771682739258)* (493,50.50099182128906)* (5065,50.48841857910156) (4262,50.398502349853516) (3769,50.385009765625)
584: (1740,54.849586486816406) (892,54.027950286865234) (253,53.91102981567383) (2455,53.27423095703125) (1462,53.143272399902344) (157,53.08319091796875) (1489,52.97883987426758) (2442,52.93088150024414) (3127,52.77427291870117) (289,52.69287872314453) (1447,52.63892364501953) (683,52.6128044128418) (67,52.58912658691406) (67,52.58912658691406) (1464,52.58186340332031) (2454,52.57003402709961) (7252,52.568790435791016) (2176,52.55206298828125) (3466,52.5379638671875) (2456,52.50737762451172)
585: (72,59.852806091308594) (72,59.852806091308594) (234,59.06161117553711) (67,58.873287200927734) (67,58.873287200927734) (157,58.779422760009766) (1104,58.68807601928711) (56,58.65327453613281) (56,58.65327453613281) (89,58.61599349975586) (70,58.55662155151367) (377,58.448638916015625) (1705,58.39665222167969) (159,58.38886260986328) (511,58.33695602416992) (51,58.22835159301758) (959,58.211334228515625) (1099,58.17692947387695) (230,58.114463806152344) (154,58.01060104370117)
586: (1214,53.74509811401367) (1260,53.37770080566406)* (1259,52.741455078125) (954,52.71462631225586)* (3,52.68410110473633) (917,52.54222869873047) (47,52.45257568359375) (1353,52.42567825317383) (841,52.335208892822266) (3806,52.25228500366211) (12,52.02397155761719)* (1521,51.95588302612305) (4283,51.95374298095703) (1264,51.882442474365234) (4277,51.78634262084961) (4290,51.78142547607422) (2746,51.76412582397461) (1177,51.731712341308594) (957,51.70194625854492) (13677,51.69706726074219)
587: (517,56.11077117919922)* (504,55.89555740356445) (707,55.83203887939453) (1104,55.79914093017578) (808,55.548038482666016) (978,55.51304626464844) (234,55.47099685668945) (7,55.437774658203125) (503,55.39553451538086)* (497,55.36274337768555) (1672,55.30548095703125) (1145,55.2846565246582) (1044,55.251380920410156) (230,55.05077362060547) (1091,55.02785873413086) (2835,55.00068664550781) (486,54.992332458496094) (500,54.914798736572266) (487,54.90943145751953) (209,54.866455078125)
589: (295,54.36594009399414)* (333,54.16880798339844) (306,53.88924026489258) (802,53.88411331176758)* (257,53.57426452636719) (299,53.52610778808594) (544,53.51883316040039)* (302,53.37918472290039) (679,53.31082534790039) (321,53.282508850097656) (464,53.227577209472656) (325,53.173274993896484)* (468,53.17122268676758) (686,53.07382583618164)* (2548,53.06957244873047) (1452,53.032711029052734) (349,53.018653869628906) (1453,53.008182525634766) (1037,52.98725128173828) (291,52.888084411621094)
590: (464,55.98829650878906)* (344,55.872772216796875) (321,55.531131744384766) (1047,55.36751174926758) (1045,55.23339080810547) (681,55.201656341552734) (324,55.10773468017578) (325,55.07024002075195) (4474,55.0684928894043) (2080,55.00708770751953) (302,54.90736389160156)* (691,54.88446044921875)* (1246,54.86149597167969) (4708,54.85627746582031) (292,54.847904205322266) (295,54.82341003417969) (542,54.820194244384766) (481,54.78959274291992) (544,54.78736877441406) (1043,54.77001190185547)
592: (518,58.69334411621094) (157,58.596519470214844)* (378,58.268253326416016) (930,57.93961715698242) (377,57.781150817871094) (1705,57.72616195678711) (1114,57.41610336303711) (959,57.398555755615234) (972,57.34891891479492) (295,57.270687103271484) (65,57.21259307861328) (65,57.21259307861328) (475,57.127532958984375) (289,57.0590705871582) (173,57.04303741455078) (189,56.89707946777344) (155,56.88716506958008)* (486,56.87909698486328) (288,56.867156982421875) (77,56.8332633972168)
593: (1429,52.49525451660156) (1447,52.20201873779297) (2545,51.8652229309082) (289,51.748191833496094) (9169,51.704063415527344) (8364,51.58274841308594) (2080,51.44182586669922) (3377,51.43671798706055) (4474,51.420284271240234) (4811,51.391273498535156) (4815,51.378578186035156) (466,51.21881103515625)* (3392,51.16709899902344) (3387,51.14860153198242) (4467,51.033138275146484) (1698,51.01519775390625)* (295,51.00685501098633)* (679,50.94830322265625) (701,50.94198226928711)* (7838,50.9058723449707)
594: (230,58.43779754638672) (1044,58.074466705322266)* (917,57.62336730957031) (498,57.4905891418457) (227,57.460166931152344) (7,57.451866149902344) (209,57.23582458496094)* (982,57.16449737548828) (517,57.09803771972656) (1406,57.02866744995117)* (843,56.99153137207031) (966,56.97206497192383) (959,56.95536804199219) (378,56.940269470214844) (486,56.9293098449707) (65,56.90507888793945) (65,56.90507888793945) (920,56.81537628173828) (978,56.767269134521484) (500,56.757423400878906)
595: (917,58.348670959472656)* (841,57.91400146484375)* (710,57.55133819580078) (1360,57.505393981933594) (957,57.45329284667969)* (707,57.44341278076172)* (918,57.26140594482422)* (1369,57.181453704833984)* (954,56.77579116821289)* (1372,56.31439971923828) (706,56.1976203918457) (923,56.1869010925293)* (176,56.178436279296875) (1527,56.0771484375)* (956,56.041526794433594)* (2342,56.00232696533203) (1350,55.96625518798828) (1531,55.92373275756836) (1249,55.826629638671875) (198,55.80022430419922)
596: (852,65.01790618896484) (59,64.92689514160156)* (72,64.84054565429688)* (72,64.84054565429688)* (1878,64.63674926757812) (193,64.63314056396484) (99,64.62255096435547) (1013,64.46243286132812) (874,64.45569610595703) (997,64.2617416381836) (1889,64.22978973388672) (2938,64.15096282958984)* (511,64.08601379394531) (159,64.0252456665039)* (61,63.97529220581055) (98,63.93954849243164) (163,63.9130973815918) (1884,63.86324691772461) (851,63.853538513183594) (3993,63.7136344909668)
598: (67,56.58796691894531) (67,56.58796691894531) (295,55.862953186035156) (300,55.507118225097656)* (257,55.12214279174805) (302,55.06760787963867) (265,54.99629211425781) (701,54.837738037109375) (157,54.816802978515625) (291,54.74215316772461) (535,54.567630767822266) (298,54.55991744995117) (906,54.536067962646484) (310,54.42719268798828) (1934,54.412803649902344) (349,54.35390090942383)* (1243,54.30998229980469) (306,54.30902099609375) (525,54.262638092041016) (97,54.22052001953125)
601: (2298,54.09571838378906) (2305,53.43488311767578) (13502,53.18833923339844) (506,53.101585388183594) (5238,53.06100082397461) (2338,52.82695770263672) (1178,52.711631774902344) (2952,52.532344818115234) (1124,52.29951477050781) (592,52.196266174316406) (13164,52.15217208862305) (12452,51.99375915527344) (2332,51.923091888427734) (2337,51.90935516357422) (157,51.89091491699219) (67,51.877418518066406) (67,51.877418518066406) (2300,51.74762725830078) (2044,51.73479080200195) (3417,51.613380432128906)
602: (3028,52.95066833496094)* (977,52.84267807006836) (11006,52.52107238769531) (4504,52.512516021728516) (2576,52.312217712402344) (3721,52.295894622802734) (13523,52.16750717163086) (6765,52.115474700927734) (9649,52.11089324951172) (3705,52.09334182739258) (5066,52.05118942260742) (4779,51.97747802734375) (964,51.91599655151367) (9260,51.906192779541016) (6906,51.88151168823242) (1858,51.85315704345703) (4821,51.82150650024414) (2572,51.8180046081543) (805,51.77157974243164) (2643,51.725624084472656)
603: (154,60.941619873046875) (632,59.96122741699219) (1418,59.53373718261719) (199,59.44386291503906) (162,59.43198776245117) (233,59.226009368896484) (227,59.19355010986328) (1098,59.072166442871094) (757,59.04899215698242) (964,58.95034408569336) (223,58.8104362487793) (170,58.780235290527344) (65,58.607818603515625) (65,58.607818603515625) (1097,58.59187316894531) (81,58.55304718017578) (159,58.48722457885742) (196,58.48542404174805) (615,58.48286056518555) (2775,58.465362548828125)
604: (157,56.16097640991211) (89,56.0042610168457)* (289,55.4633903503418)* (288,55.32246017456055)* (265,55.25921630859375)* (285,55.03282165527344) (302,54.92330551147461)* (300,54.86198043823242)* (972,54.65324783325195) (1601,54.55474853515625) (701,54.5441780090332)* (310,54.540740966796875)* (340,54.50725173950195) (349,54.43439483642578)* (1464,54.387474060058594) (889,54.24760055541992) (251,54.219459533691406) (466,54.16942596435547) (535,54.16902542114258) (180,54.148685455322266)
605: (154,61.595375061035156)* (199,60.267879486083984) (225,60.265193939208984) (436,60.144779205322266) (203,60.046504974365234)* (1090,59.9854621887207) (429,59.82891082763672) (206,59.748844146728516) (65,59.71436309814453) (65,59.71436309814453) (173,59.60868453979492) (615,59.58051681518555) (190,59.518245697021484) (868,59.47721481323242) (424,59.406429290771484) (735,59.25779724121094) (226,59.25297927856445) (614,59.172088623046875) (222,59.16767883300781) (229,59.129188537597656)*
606: (506,56.84922409057617) (186,56.62682342529297) (163,56.600799560546875) (3417,56.486454010009766) (1418,56.41941452026367) (162,56.38288116455078) (1118,56.108787536621094) (2006,56.10627365112305)* (920,55.840965270996094) (3405,55.820411682128906) (769,55.567195892333984) (3810,55.44880294799805) (1143,55.40764236450195) (9716,55.393768310546875) (1110,55.3110466003418) (1134,55.248104095458984) (512,55.19356155395508) (227,55.179054260253906) (707,55.0949592590332) (2369,55.05602264404297)
607: (3,48.01181411743164) (13677,47.41400146484375) (2756,47.294761657714844) (2779,47.21823501586914) (47,47.060081481933594) (4182,46.92399597167969) (6286,46.31223678588867) (4283,46.2216682434082) (2761,46.14121627807617) (1214,46.107845306396484) (8320,45.937984466552734) (4273,45.926246643066406) (8322,45.90375518798828)* (8327,45.85652542114258) (2750,45.82210922241211) (2758,45.7507438659668) (8326,45.72780990600586) (3806,45.65522003173828) (2769,45.505836486816406) (18729,45.44043731689453)
608: (5403,54.7918815612793) (1220,54.00202178955078) (583,53.94621658325195) (5375,53.81743621826172) (3864,53.54555892944336) (2033,53.31037521362305) (2902,53.15872573852539) (2873,53.03169250488281) (7232,52.95968246459961) (7239,52.91834259033203) (730,52.85337829589844) (992,52.813941955566406) (2842,52.63825225830078) (1468,52.51918029785156) (2044,52.484596252441406) (2895,52.46465301513672) (8807,52.446739196777344) (6959,52.40914535522461) (2055,52.33977508544922) (945,52.268558502197266)
